tipSampleSeparation,vDeflection,height,smoothedMeasuredHeight,measuredHeight,seriesTime,time
-2.9254307e-08,1.0063568e-09,7.866147e-06,-3.1351128e-08,-3.2912723e-08,3.93,0.0098
-2.9113249e-08,9.91211e-10,7.8662115e-06,-3.1361132e-08,-3.2716606e-08,3.9304,0.0102
-2.9100077e-08,9.755795e-10,7.866241e-06,-3.1371137e-08,-3.2646607e-08,3.9308,0.0106
-2.9154823e-08,9.625076e-10,7.866284e-06,-3.138114e-08,-3.2653833e-08,3.9312,0.011
-2.9217981e-08,9.856326e-10,7.866361e-06,-3.1391146e-08,-3.2801058e-08,3.9316,0.0114
-2.9134224e-08,9.785641e-10,7.8664925e-06,-3.140115e-08,-3.2691606e-08,3.932,0.0118
-2.8942289e-08,9.676357e-10,7.866532e-06,-3.1411155e-08,-3.245994e-08,3.9324,0.0122
-2.9045294e-08,9.726148e-10,7.866556e-06,-3.142116e-08,-3.2581045e-08,3.9328,0.0126
-2.8938857e-08,9.786656e-10,7.8666335e-06,-3.1431163e-08,-3.2496605e-08,3.9332,0.013
-2.8985559e-08,9.716269e-10,7.866711e-06,-3.1441168e-08,-3.2517722e-08,3.9336,0.0134
-2.8883386e-08,9.535782e-10,7.866746e-06,-3.1451172e-08,-3.2349934e-08,3.934,0.0138
-2.8944802e-08,9.515098e-10,7.866788e-06,-3.1461177e-08,-3.240383e-08,3.9344,0.0142
-2.8917619e-08,9.563873e-10,7.866848e-06,-3.147118e-08,-3.239438e-08,3.9348,0.0146
-2.8779887e-08,9.734912e-10,7.866901e-06,-3.1481186e-08,-3.2318827e-08,3.9352,0.015
-2.8673817e-08,9.649227e-10,7.8669445e-06,-3.149119e-08,-3.2181607e-08,3.9356,0.0154
-2.870313e-08,9.512029e-10,7.866956e-06,-3.1501195e-08,-3.2161044e-08,3.936,0.0158
-2.8782217e-08,9.610838e-10,7.866997e-06,-3.15112e-08,-3.2276052e-08,3.9364,0.0162
-2.8727165e-08,9.598741e-10,7.867053e-06,-3.1521203e-08,-3.22166e-08,3.9368,0.0166
-2.8775343e-08,9.441764e-10,7.867133e-06,-3.1531208e-08,-3.2207712e-08,3.9372,0.017
-2.8647921e-08,9.544712e-10,7.867209e-06,-3.1541212e-08,-3.211772e-08,3.9376,0.0174
-2.8631078e-08,9.496278e-10,7.867229e-06,-3.1551217e-08,-3.2083264e-08,3.938,0.0178
-2.8667705e-08,9.3069064e-10,7.867301e-06,-3.156122e-08,-3.2051048e-08,3.9384,0.0182
-2.8605275e-08,9.305935e-10,7.867321e-06,-3.1571226e-08,-3.1988268e-08,3.9388,0.0186
-2.8582837e-08,9.462393e-10,7.867374e-06,-3.158123e-08,-3.2022708e-08,3.9392,0.019
-2.8598494e-08,9.460605e-10,7.867442e-06,-3.1591235e-08,-3.2037715e-08,3.9396,0.0194
-2.8455036e-08,9.318827e-10,7.8675e-06,-3.160033e-08,-3.1842713e-08,3.94,0.0198
-2.8568941e-08,9.269864e-10,7.867538e-06,-3.1610334e-08,-3.1938818e-08,3.9404,0.0202
-2.85918e-08,9.312436e-10,7.86761e-06,-3.162034e-08,-3.1977155e-08,3.9408,0.0206
-2.8602477e-08,9.049233e-10,7.867699e-06,-3.1630343e-08,-3.189215e-08,3.9412,0.021
-2.850459e-08,9.116783e-10,7.867788e-06,-3.1640347e-08,-3.181882e-08,3.9416,0.0214
-2.8355675e-08,8.9792984e-10,7.867796e-06,-3.165035e-08,-3.1619926e-08,3.942,0.0218
-2.8488985e-08,8.957996e-10,7.867807e-06,-3.1660356e-08,-3.174549e-08,3.9424,0.0222
-2.8259318e-08,9.157258e-10,7.867812e-06,-3.166945e-08,-3.158826e-08,3.9428,0.0226
-2.8088758e-08,9.273418e-10,7.867804e-06,-3.1679456e-08,-3.145993e-08,3.9432,0.023
-2.8474627e-08,9.2068503e-10,7.867849e-06,-3.168946e-08,-3.18216e-08,3.9436,0.0234
-2.8396459e-08,9.050502e-10,7.867933e-06,-3.1699464e-08,-3.1686593e-08,3.944,0.0238
-2.8095844e-08,9.17292e-10,7.867945e-06,-3.170947e-08,-3.143048e-08,3.9444,0.0242
-2.8257109e-08,9.012036e-10,7.8679395e-06,-3.1718564e-08,-3.153326e-08,3.9448,0.0246
-2.8224036e-08,9.0632835e-10,7.868e-06,-3.1728568e-08,-3.1518816e-08,3.9452,0.025
-2.8258064e-08,9.137788e-10,7.868035e-06,-3.1738573e-08,-3.157993e-08,3.9456,0.0254
-2.8145354e-08,9.0031177e-10,7.868086e-06,-3.1748577e-08,-3.1418264e-08,3.946,0.0258
-2.818534e-08,9.029144e-10,7.868116e-06,-3.1757672e-08,-3.146771e-08,3.9464,0.0262
-2.8111293e-08,9.148781e-10,7.868138e-06,-3.1767676e-08,-3.1437153e-08,3.9468,0.0266
-2.8133254e-08,9.12962e-10,7.8681915e-06,-3.177768e-08,-3.145215e-08,3.9472,0.027
-2.7980064e-08,9.1307456e-10,7.868223e-06,-3.1787685e-08,-3.1299372e-08,3.9476,0.0274
-2.8161217e-08,9.0328195e-10,7.868275e-06,-3.179678e-08,-3.1444923e-08,3.948,0.0278
-2.8006365e-08,9.030877e-10,7.868339e-06,-3.1806785e-08,-3.1289368e-08,3.9484,0.0282
-2.8056542e-08,9.012069e-10,7.868384e-06,-3.181679e-08,-3.1332704e-08,3.9488,0.0286
-2.805989e-08,9.071628e-10,7.868425e-06,-3.1825884e-08,-3.1357704e-08,3.9492,0.029
-2.7928733e-08,9.027433e-10,7.8684825e-06,-3.183589e-08,-3.121048e-08,3.9496,0.0294
-2.8007111e-08,8.932565e-10,7.868511e-06,-3.1845893e-08,-3.1254373e-08,3.95,0.0298
-2.7940557e-08,9.040756e-10,7.868552e-06,-3.1854988e-08,-3.122715e-08,3.9504,0.0302
-2.7857816e-08,8.9428304e-10,7.868593e-06,-3.1864992e-08,-3.1108808e-08,3.9508,0.0306
-2.7989696e-08,8.867377e-10,7.868595e-06,-3.1874087e-08,-3.1213258e-08,3.9512,0.031
-2.77331e-08,9.0627866e-10,7.868648e-06,-3.1884092e-08,-3.10277e-08,3.9516,0.0314
-2.77063e-08,9.0585706e-10,7.868627e-06,-3.1894096e-08,-3.0999367e-08,3.952,0.0318
-2.7903594e-08,8.9896074e-10,7.868644e-06,-3.190319e-08,-3.117159e-08,3.9524,0.0322
-2.7805532e-08,9.1019375e-10,7.868701e-06,-3.1913196e-08,-3.1114364e-08,3.9528,0.0326
-2.7820745e-08,8.895059e-10,7.868754e-06,-3.192229e-08,-3.105437e-08,3.9532,0.033
-2.7891488e-08,8.918978e-10,7.868796e-06,-3.1932295e-08,-3.113381e-08,3.9536,0.0334
-2.7711744e-08,8.928978e-10,7.868843e-06,-3.194139e-08,-3.09577e-08,3.954,0.0338
-2.7723255e-08,8.8927193e-10,7.868851e-06,-3.1951394e-08,-3.095603e-08,3.9544,0.0342
-2.7819866e-08,8.801184e-10,7.868893e-06,-3.196049e-08,-3.1019365e-08,3.9548,0.0346
-2.7741265e-08,8.7575963e-10,7.868926e-06,-3.1970494e-08,-3.092492e-08,3.9552,0.035
-2.7688424e-08,8.765411e-10,7.868935e-06,-3.197959e-08,-3.087492e-08,3.9556,0.0354
-2.7821397e-08,8.757243e-10,7.868966e-06,-3.1989593e-08,-3.1004923e-08,3.956,0.0358
-2.7604127e-08,8.8933927e-10,7.8690055e-06,-3.1998688e-08,-3.083715e-08,3.9564,0.0362
-2.7615718e-08,8.9088786e-10,7.869023e-06,-3.2007783e-08,-3.085437e-08,3.9568,0.0366
-2.759784e-08,8.9320573e-10,7.869026e-06,-3.2017788e-08,-3.0844916e-08,3.9572,0.037
-2.7624187e-08,8.806096e-10,7.869042e-06,-3.2026882e-08,-3.0825472e-08,3.9576,0.0374
-2.7396327e-08,8.7757535e-10,7.868987e-06,-3.2036887e-08,-3.058658e-08,3.958,0.0378
-2.7609989e-08,8.9047614e-10,7.869012e-06,-3.2045982e-08,-3.0847144e-08,3.9584,0.0382
-2.7561091e-08,8.943007e-10,7.8690255e-06,-3.2055077e-08,-3.081215e-08,3.9588,0.0386
-2.756174e-08,8.9335805e-10,7.869058e-06,-3.206508e-08,-3.080937e-08,3.9592,0.039
-2.7566417e-08,8.835114e-10,7.869083e-06,-3.2074176e-08,-3.077825e-08,3.9596,0.0394
-2.7612439e-08,8.749793e-10,7.86911e-06,-3.208327e-08,-3.0793256e-08,3.96,0.0398
-2.7480821e-08,8.865809e-10,7.869141e-06,-3.2092366e-08,-3.0703813e-08,3.9604,0.0402
-2.7581217e-08,8.485707e-10,7.8691355e-06,-3.210237e-08,-3.066603e-08,3.9608,0.0406
-2.7667529e-08,8.72051e-10,7.869162e-06,-3.2111465e-08,-3.08377e-08,3.9612,0.041
-2.7673835e-08,8.6695273e-10,7.869229e-06,-3.212056e-08,-3.0825472e-08,3.9616,0.0414
-2.7521159e-08,8.649395e-10,7.86927e-06,-3.2129655e-08,-3.066548e-08,3.962,0.0418
-2.7572856e-08,8.675289e-10,7.869279e-06,-3.213966e-08,-3.072659e-08,3.9624,0.0422
-2.7458915e-08,8.739605e-10,7.869289e-06,-3.2148755e-08,-3.0636027e-08,3.9628,0.0426
-2.7614181e-08,8.7572105e-10,7.869332e-06,-3.215785e-08,-3.0797693e-08,3.9632,0.043
-2.7402582e-08,8.746338e-10,7.869352e-06,-3.2166945e-08,-3.0582143e-08,3.9636,0.0434
-2.739008e-08,8.6844393e-10,7.869346e-06,-3.217604e-08,-3.0547138e-08,3.964,0.0438
-2.7491428e-08,8.7449364e-10,7.869355e-06,-3.2185135e-08,-3.067048e-08,3.9644,0.0442
-2.7426013e-08,8.730775e-10,7.869355e-06,-3.219423e-08,-3.0599917e-08,3.9648,0.0446
-2.752268e-08,8.7857976e-10,7.869403e-06,-3.2204234e-08,-3.0716585e-08,3.9652,0.045
-2.7349886e-08,8.7537555e-10,7.869414e-06,-3.221333e-08,-3.0532142e-08,3.9656,0.0454
-2.7435526e-08,8.718369e-10,7.869398e-06,-3.2222424e-08,-3.060492e-08,3.966,0.0458
-2.759472e-08,8.74657e-10,7.869453e-06,-3.223152e-08,-3.0774366e-08,3.9664,0.0462
-2.7329582e-08,8.724031e-10,7.869471e-06,-3.2240614e-08,-3.0501035e-08,3.9668,0.0466
-2.7372058e-08,8.639273e-10,7.869439e-06,-3.224971e-08,-3.0512698e-08,3.9672,0.047
-2.7608719e-08,8.6454105e-10,7.869479e-06,-3.2258804e-08,-3.075159e-08,3.9676,0.0474
-2.7277366e-08,8.6124297e-10,7.869472e-06,-3.22679e-08,-3.040825e-08,3.968,0.0478
-2.7400976e-08,8.5719326e-10,7.869438e-06,-3.2276994e-08,-3.0517135e-08,3.9684,0.0482
-2.7451982e-08,8.8412067e-10,7.869459e-06,-3.228609e-08,-3.066603e-08,3.9688,0.0486
-2.738891e-08,8.690731e-10,7.869482e-06,-3.2294274e-08,-3.0548257e-08,3.9692,0.049
-2.7355537e-08,8.703049e-10,7.86949e-06,-3.230337e-08,-3.051936e-08,3.9696,0.0494
-2.7300409e-08,8.637695e-10,7.869438e-06,-3.2312464e-08,-3.0440475e-08,3.97,0.0498
-2.7404283e-08,8.6652446e-10,7.869433e-06,-3.232156e-08,-3.0554364e-08,3.9704,0.0502
-2.7403436e-08,8.5865687e-10,7.869411e-06,-3.2330654e-08,-3.0524916e-08,3.9708,0.0506
-2.7303527e-08,8.8247165e-10,7.8694065e-06,-3.233975e-08,-3.0511583e-08,3.9712,0.051
-2.7492755e-08,8.712243e-10,7.869432e-06,-3.2347934e-08,-3.0659923e-08,3.9716,0.0514
-2.7230506e-08,8.85443e-10,7.869411e-06,-3.235703e-08,-3.0449364e-08,3.972,0.0518
-2.75297e-08,8.6824303e-10,7.86942e-06,-3.2366124e-08,-3.0686028e-08,3.9724,0.0522
-2.7420953e-08,8.672883e-10,7.869449e-06,-3.237522e-08,-3.0573812e-08,3.9728,0.0526
-2.7321821e-08,8.701051e-10,7.8694275e-06,-3.2383404e-08,-3.048492e-08,3.9732,0.053
-2.7409486e-08,8.7823543e-10,7.869434e-06,-3.23925e-08,-3.060214e-08,3.9736,0.0534
-2.7386372e-08,8.6701896e-10,7.869423e-06,-3.2401594e-08,-3.0538253e-08,3.974,0.0538
-2.7489893e-08,8.756802e-10,7.869418e-06,-3.241069e-08,-3.067326e-08,3.9744,0.0542
-2.7414616e-08,8.688788e-10,7.869454e-06,-3.2418875e-08,-3.0573258e-08,3.9748,0.0546
-2.743479e-08,8.744837e-10,7.869469e-06,-3.242797e-08,-3.0613805e-08,3.9752,0.055
-2.74328e-08,8.612772e-10,7.86946e-06,-3.2436155e-08,-3.0563807e-08,3.9756,0.0554
-2.7265479e-08,8.782674e-10,7.869425e-06,-3.244525e-08,-3.045825e-08,3.976,0.0558
-2.7481349e-08,8.763469e-10,7.869419e-06,-3.2454345e-08,-3.0667138e-08,3.9764,0.0562
-2.7338706e-08,8.703501e-10,7.86941e-06,-3.246253e-08,-3.0502694e-08,3.9768,0.0566
-2.7368634e-08,8.7709523e-10,7.869358e-06,-3.2471625e-08,-3.0557143e-08,3.9772,0.057
-2.7581176e-08,8.4659385e-10,7.869367e-06,-3.247981e-08,-3.0658803e-08,3.9776,0.0574
-2.7434123e-08,8.6442953e-10,7.869344e-06,-3.2488906e-08,-3.0576587e-08,3.978,0.0578
-2.7548799e-08,8.629891e-10,7.8693565e-06,-3.249709e-08,-3.0686028e-08,3.9784,0.0582
-2.7466209e-08,8.420011e-10,7.869329e-06,-3.2506186e-08,-3.052714e-08,3.9788,0.0586
-2.7522825e-08,8.650929e-10,7.869283e-06,-3.251437e-08,-3.0667703e-08,3.9792,0.059
-2.7512746e-08,8.742828e-10,7.869303e-06,-3.2522557e-08,-3.069103e-08,3.9796,0.0594
-2.7533448e-08,8.7256097e-10,7.869319e-06,-3.2531652e-08,-3.0705475e-08,3.98,0.0598
-2.7529868e-08,8.640719e-10,7.869311e-06,-3.2539837e-08,-3.0671032e-08,3.9804,0.0602
-2.7353877e-08,8.7213714e-10,7.869248e-06,-3.2548932e-08,-3.052436e-08,3.9808,0.0606
-2.7513325e-08,8.758038e-10,7.8692165e-06,-3.2557118e-08,-3.069714e-08,3.9812,0.061
-2.755132e-08,8.632121e-10,7.869202e-06,-3.2565303e-08,-3.068936e-08,3.9816,0.0614
-2.7493504e-08,8.7117025e-10,7.869144e-06,-3.257349e-08,-3.0660477e-08,3.982,0.0618
-2.7569662e-08,8.664196e-10,7.869159e-06,-3.2582584e-08,-3.0719363e-08,3.9824,0.0622
-2.762871e-08,8.8471447e-10,7.869151e-06,-3.259077e-08,-3.0844916e-08,3.9828,0.0626
-2.7563287e-08,8.839154e-10,7.869152e-06,-3.2598955e-08,-3.077659e-08,3.9832,0.063
-2.7565248e-08,8.5173957e-10,7.869113e-06,-3.260714e-08,-3.066158e-08,3.9836,0.0634
-2.772223e-08,8.5639196e-10,7.869085e-06,-3.2615326e-08,-3.0835476e-08,3.984,0.0638
-2.7575224e-08,8.6779384e-10,7.869078e-06,-3.262442e-08,-3.072992e-08,3.9844,0.0642
-2.7623006e-08,8.8536684e-10,7.8690355e-06,-3.2632606e-08,-3.0841587e-08,3.9848,0.0646
-2.7742006e-08,8.738755e-10,7.869042e-06,-3.264079e-08,-3.0918812e-08,3.9852,0.065
-2.7666463e-08,8.677596e-10,7.869041e-06,-3.2648977e-08,-3.0821035e-08,3.9856,0.0654
-2.7653522e-08,8.693314e-10,7.868994e-06,-3.2657162e-08,-3.081381e-08,3.986,0.0658
-2.761869e-08,8.8227736e-10,7.868973e-06,-3.2665348e-08,-3.0826037e-08,3.9864,0.0662
-2.7805907e-08,8.750963e-10,7.868946e-06,-3.2673533e-08,-3.098715e-08,3.9868,0.0666
-2.7711241e-08,8.6033125e-10,7.868923e-06,-3.268172e-08,-3.083881e-08,3.9872,0.067
-2.766906e-08,8.797277e-10,7.868878e-06,-3.2689904e-08,-3.0867138e-08,3.9876,0.0674
-2.7607571e-08,9.129962e-10,7.868838e-06,-3.269809e-08,-3.0926593e-08,3.988,0.0678
-2.7628102e-08,9.130017e-10,7.868796e-06,-3.2706275e-08,-3.094714e-08,3.9884,0.0682
-2.7769278e-08,9.0503915e-10,7.868807e-06,-3.271446e-08,-3.1059372e-08,3.9888,0.0686
-2.7734384e-08,9.001197e-10,7.868795e-06,-3.2722646e-08,-3.1006593e-08,3.9892,0.069
-2.7779762e-08,9.05516e-10,7.8687735e-06,-3.273083e-08,-3.107159e-08,3.9896,0.0694
-2.7635084e-08,9.1230523e-10,7.86873e-06,-3.2738107e-08,-3.0951593e-08,3.99,0.0698
-2.7920992e-08,8.9875984e-10,7.868715e-06,-3.2746293e-08,-3.1188257e-08,3.9904,0.0702
-2.7751625e-08,9.019464e-10,7.868708e-06,-3.275448e-08,-3.1030478e-08,3.9908,0.0706
-2.8004658e-08,8.8919466e-10,7.868669e-06,-3.2762664e-08,-3.1237153e-08,3.9912,0.071
-2.7803795e-08,9.0394975e-10,7.868688e-06,-3.277085e-08,-3.108993e-08,3.9916,0.0714
-2.7868401e-08,8.9901264e-10,7.868639e-06,-3.2778125e-08,-3.1136587e-08,3.992,0.0718
-2.797165e-08,8.7748814e-10,7.8686e-06,-3.278631e-08,-3.1161587e-08,3.9924,0.0722
-2.783717e-08,8.906406e-10,7.868528e-06,-3.2794496e-08,-3.1074922e-08,3.9928,0.0726
-2.7891442e-08,8.9970686e-10,7.868493e-06,-3.2801772e-08,-3.1162152e-08,3.9932,0.073
-2.7894966e-08,9.1692115e-10,7.86842e-06,-3.2809957e-08,-3.1228254e-08,3.9936,0.0734
-2.7900482e-08,9.273252e-10,7.868403e-06,-3.2818143e-08,-3.1271593e-08,3.994,0.0738
-2.806303e-08,8.98506e-10,7.868374e-06,-3.282542e-08,-3.1329375e-08,3.9944,0.0742
-2.7902667e-08,8.958548e-10,7.868324e-06,-3.2833604e-08,-3.1159374e-08,3.9948,0.0746
-2.7918183e-08,9.281089e-10,7.868229e-06,-3.284088e-08,-3.1292146e-08,3.9952,0.075
-2.8126392e-08,9.119454e-10,7.868194e-06,-3.2849066e-08,-3.144159e-08,3.9956,0.0754
-2.8207884e-08,8.921284e-10,7.8681915e-06,-3.285634e-08,-3.1451044e-08,3.996,0.0758
-2.8003136e-08,8.9006996e-10,7.868141e-06,-3.2864527e-08,-3.1238812e-08,3.9964,0.0762
-2.8136506e-08,9.0060537e-10,7.868054e-06,-3.2871803e-08,-3.1410483e-08,3.9968,0.0766
-2.8132135e-08,9.345129e-10,7.868032e-06,-3.287908e-08,-3.1529375e-08,3.9972,0.077
-2.8075918e-08,9.206331e-10,7.867996e-06,-3.2887264e-08,-3.14227e-08,3.9976,0.0774
-2.8164855e-08,9.1619046e-10,7.867922e-06,-3.289454e-08,-3.149549e-08,3.998,0.0778
-2.8266738e-08,9.040557e-10,7.86789e-06,-3.2902726e-08,-3.155326e-08,3.9984,0.0782
-2.8252739e-08,9.150911e-10,7.867847e-06,-3.2910002e-08,-3.1579376e-08,3.9988,0.0786
-2.8402953e-08,9.142688e-10,7.867811e-06,-3.2917278e-08,-3.17266e-08,3.9992,0.079
-2.8309307e-08,9.290239e-10,7.867822e-06,-3.2924554e-08,-3.1686593e-08,3.9996,0.0794
-2.8261022e-08,9.1693775e-10,7.867773e-06,-3.293274e-08,-3.159437e-08,4.0,0.0798
-2.8353496e-08,9.2985836e-10,7.867733e-06,-3.2940015e-08,-3.1733816e-08,4.0004,0.0802
-2.8258434e-08,9.303352e-10,7.867674e-06,-3.294729e-08,-3.1640486e-08,4.0008,0.0806
-2.8282532e-08,9.411288e-10,7.867582e-06,-3.2954567e-08,-3.1703824e-08,4.0012,0.081
-2.835906e-08,9.376521e-10,7.86754e-06,-3.2961843e-08,-3.1767712e-08,4.0016,0.0814
-2.8396691e-08,9.494601e-10,7.867513e-06,-3.297003e-08,-3.184827e-08,4.002,0.0818
-2.8420436e-08,9.2611774e-10,7.867455e-06,-3.2977304e-08,-3.1787156e-08,4.0024,0.0822
-2.8438606e-08,9.446521e-10,7.867394e-06,-3.298458e-08,-3.1872705e-08,4.0028,0.0826
-2.8656745e-08,9.466952e-10,7.867392e-06,-3.2991856e-08,-3.209827e-08,4.0032,0.083
-2.857153e-08,9.43237e-10,7.867399e-06,-3.2999132e-08,-3.2000486e-08,4.0036,0.0834
-2.8586589e-08,9.314534e-10,7.867364e-06,-3.300641e-08,-3.1972707e-08,4.004,0.0838
-2.8511257e-08,9.434655e-10,7.867299e-06,-3.3013684e-08,-3.1941045e-08,4.0044,0.0842
-2.8548275e-08,9.458132e-10,7.86722e-06,-3.302096e-08,-3.1986595e-08,4.0048,0.0846
-2.8662782e-08,9.488552e-10,7.8671965e-06,-3.3028236e-08,-3.2112162e-08,4.0052,0.085
-2.8664974e-08,9.586423e-10,7.867123e-06,-3.3034603e-08,-3.2149934e-08,4.0056,0.0854
-2.8718839e-08,9.393927e-10,7.867126e-06,-3.304188e-08,-3.213382e-08,4.006,0.0858
-2.8608497e-08,9.628686e-10,7.867069e-06,-3.3049155e-08,-3.210882e-08,4.0064,0.0862
-2.8580288e-08,1.0039451e-09,7.867e-06,-3.305643e-08,-3.2229934e-08,4.0068,0.0866
-2.8644463e-08,9.697858e-10,7.866943e-06,-3.3063706e-08,-3.216993e-08,4.0072,0.087
-2.873131e-08,9.668344e-10,7.866864e-06,-3.3070073e-08,-3.224605e-08,4.0076,0.0874
-2.8753679e-08,9.814648e-10,7.866815e-06,-3.307735e-08,-3.23216e-08,4.008,0.0878
-2.8677608e-08,9.621964e-10,7.866769e-06,-3.3084625e-08,-3.2175485e-08,4.0084,0.0882
-2.8794473e-08,9.865939e-10,7.866669e-06,-3.30919e-08,-3.2381045e-08,4.0088,0.0886
-2.8852174e-08,9.768345e-10,7.866609e-06,-3.3098267e-08,-3.2403268e-08,4.0092,0.089
-2.8809408e-08,9.918103e-10,7.866557e-06,-3.3105543e-08,-3.2414942e-08,4.0096,0.0894
-2.8866216e-08,9.796965e-10,7.866515e-06,-3.311282e-08,-3.2427714e-08,4.01,0.0898
-2.8919635e-08,9.905256e-10,7.866448e-06,-3.3119186e-08,-3.25205e-08,4.0104,0.0902
-2.898136e-08,9.873004e-10,7.866405e-06,-3.312646e-08,-3.2570497e-08,4.0108,0.0906
-2.905071e-08,9.882429e-10,7.86637e-06,-3.3132828e-08,-3.2643275e-08,4.0112,0.091
-2.9067035e-08,9.78096e-10,7.866323e-06,-3.3140104e-08,-3.262271e-08,4.0116,0.0914
-2.9094924e-08,9.844858e-10,7.866284e-06,-3.314647e-08,-3.267383e-08,4.012,0.0918
-2.9104502e-08,9.754305e-10,7.8662215e-06,-3.3153746e-08,-3.265049e-08,4.0124,0.0922
-2.906979e-08,9.869671e-10,7.866126e-06,-3.3160113e-08,-3.2657717e-08,4.0128,0.0926
-2.9126259e-08,1.0116273e-09,7.866081e-06,-3.316648e-08,-3.2803836e-08,4.0132,0.093
-2.928364e-08,1.0117344e-09,7.866062e-06,-3.3173755e-08,-3.2961605e-08,4.0136,0.0934
-2.9214503e-08,9.937706e-10,7.866059e-06,-3.318012e-08,-3.2827163e-08,4.014,0.0938
-2.9232394e-08,1.0039793e-09,7.865991e-06,-3.318649e-08,-3.2882166e-08,4.0144,0.0942
-2.927418e-08,9.993623e-10,7.865965e-06,-3.3193764e-08,-3.2907167e-08,4.0148,0.0946
-2.9307383e-08,1.000774e-09,7.86589e-06,-3.320013e-08,-3.2945504e-08,4.0152,0.095
-2.934401e-08,1.0153028e-09,7.865855e-06,-3.3206497e-08,-3.3034947e-08,4.0156,0.0954
-2.919527e-08,1.0067023e-09,7.865782e-06,-3.3212864e-08,-3.2854942e-08,4.016,0.0958
-2.933009e-08,1.0255491e-09,7.865699e-06,-3.322014e-08,-3.3058274e-08,4.0164,0.0962
-2.9414311e-08,1.024389e-09,7.8656585e-06,-3.3226506e-08,-3.3138278e-08,4.0168,0.0966
-2.9352206e-08,1.0154927e-09,7.8656e-06,-3.3232872e-08,-3.3043833e-08,4.0172,0.097
-2.9532826e-08,1.0064584e-09,7.865522e-06,-3.323924e-08,-3.319161e-08,4.0176,0.0974
-2.949048e-08,1.0110776e-09,7.865477e-06,-3.3245605e-08,-3.3166057e-08,4.018,0.0978
-2.9638588e-08,1.0155711e-09,7.865418e-06,-3.3251972e-08,-3.33305e-08,4.0184,0.0982
-2.9560308e-08,1.0167808e-09,7.8653675e-06,-3.325834e-08,-3.3256615e-08,4.0188,0.0986
-2.9489954e-08,1.0431629e-09,7.8653e-06,-3.3264705e-08,-3.328217e-08,4.0192,0.099
-2.9506584e-08,1.0466861e-09,7.865242e-06,-3.327107e-08,-3.3311608e-08,4.0196,0.0994
-2.9681006e-08,1.0175049e-09,7.865171e-06,-3.3277438e-08,-3.3379948e-08,4.02,0.0998
-2.9882923e-08,1.0328726e-09,7.865162e-06,-3.3283804e-08,-3.363773e-08,4.0204,0.1002
-2.9513224e-08,1.0332456e-09,7.86509e-06,-3.329017e-08,-3.3269387e-08,4.0208,0.1006
