tipSampleSeparation,vDeflection,height,smoothedMeasuredHeight,measuredHeight,seriesTime,time
-2.9010705e-08,9.990951e-10,7.866415e-06,-3.1503014e-08,-3.264272e-08,4.5259,0.0057
-2.9247742e-08,9.996051e-10,7.866471e-06,-3.15112e-08,-3.2881612e-08,4.5261,0.0059
-2.9060029e-08,9.934726e-10,7.866539e-06,-3.1520294e-08,-3.2671608e-08,4.5263,0.0061
-2.8967497e-08,9.78276e-10,7.866573e-06,-3.152848e-08,-3.252383e-08,4.5265,0.0063
-2.8943775e-08,9.954991e-10,7.8666035e-06,-3.1536665e-08,-3.256272e-08,4.5267,0.0065
-2.9016933e-08,9.888214e-10,7.866641e-06,-3.154576e-08,-3.2611602e-08,4.5269,0.0067
-2.9093954e-08,9.920863e-10,7.866712e-06,-3.1553945e-08,-3.270049e-08,4.5271,0.0069
-2.8834968e-08,9.80499e-10,7.866776e-06,-3.156213e-08,-3.239938e-08,4.5273,0.0071
-2.9024262e-08,9.602162e-10,7.866819e-06,-3.1571226e-08,-3.2514944e-08,4.5275,0.0073
-2.8973865e-08,9.5849e-10,7.866876e-06,-3.157941e-08,-3.245827e-08,4.5277,0.0075
-2.8931982e-08,9.700111e-10,7.8669345e-06,-3.1587597e-08,-3.245827e-08,4.5279,0.0077
-2.8809765e-08,9.638962e-10,7.8669755e-06,-3.159669e-08,-3.2313825e-08,4.5281,0.0079
-2.8948792e-08,9.522448e-10,7.867029e-06,-3.1604877e-08,-3.2410494e-08,4.5283,0.0081
-2.8646715e-08,9.564833e-10,7.867076e-06,-3.1613972e-08,-3.2123825e-08,4.5285,0.0083
-2.8917722e-08,9.308385e-10,7.867102e-06,-3.1622157e-08,-3.2301607e-08,4.5287,0.0085
-2.9156567e-08,9.314632e-10,7.867174e-06,-3.1630343e-08,-3.2542722e-08,4.5289,0.0087
-2.876632e-08,9.287789e-10,7.8672565e-06,-3.1639438e-08,-3.2142715e-08,4.5291,0.0089
-2.885471e-08,9.487835e-10,7.867305e-06,-3.1647623e-08,-3.230383e-08,4.5293,0.0091
-2.8698354e-08,9.517526e-10,7.867368e-06,-3.165581e-08,-3.2158265e-08,4.5295,0.0093
-2.8724143e-08,9.370174e-10,7.867424e-06,-3.1664904e-08,-3.2130487e-08,4.5297,0.0095
-2.8691522e-08,9.349886e-10,7.8674675e-06,-3.167309e-08,-3.209049e-08,4.5299,0.0097
-2.8510684e-08,9.407194e-10,7.8675075e-06,-3.1682184e-08,-3.1930487e-08,4.5301,0.0099
-2.8684745e-08,9.2829544e-10,7.8675575e-06,-3.169037e-08,-3.2059383e-08,4.5303,0.0101
-2.8485163e-08,9.40406e-10,7.867599e-06,-3.1698555e-08,-3.1903827e-08,4.5305,0.0103
-2.8595613e-08,9.2316516e-10,7.867634e-06,-3.170765e-08,-3.19516e-08,4.5307,0.0105
-2.8358551e-08,9.2174574e-10,7.867675e-06,-3.1715835e-08,-3.170938e-08,4.5309,0.0107
-2.8400617e-08,9.471566e-10,7.867685e-06,-3.172493e-08,-3.1843822e-08,4.5311,0.0109
-2.8576201e-08,9.392028e-10,7.867742e-06,-3.1733116e-08,-3.1990492e-08,4.5313,0.0111
-2.848072e-08,9.2389807e-10,7.8677995e-06,-3.17413e-08,-3.183937e-08,4.5315,0.0113
-2.8549833e-08,9.16196e-10,7.86786e-06,-3.1750396e-08,-3.1880486e-08,4.5317,0.0115
-2.8456634e-08,9.222733e-10,7.867912e-06,-3.175858e-08,-3.1809382e-08,4.5319,0.0117
-2.8453245e-08,9.177015e-10,7.867973e-06,-3.1767676e-08,-3.1789373e-08,4.5321,0.0119
-2.8414227e-08,9.2721375e-10,7.868028e-06,-3.1775862e-08,-3.1784932e-08,4.5323,0.0121
-2.821917e-08,9.160724e-10,7.868065e-06,-3.1784047e-08,-3.1549373e-08,4.5325,0.0123
-2.8521494e-08,9.06569e-10,7.868102e-06,-3.1793142e-08,-3.1817148e-08,4.5327,0.0125
-2.8538627e-08,8.8535246e-10,7.868196e-06,-3.1801328e-08,-3.1757157e-08,4.5329,0.0127
-2.8130623e-08,9.3064867e-10,7.868234e-06,-3.1810423e-08,-3.1513814e-08,4.5331,0.0129
-2.7913453e-08,9.231453e-10,7.868237e-06,-3.1818608e-08,-3.126937e-08,4.5333,0.0131
-2.82764e-08,9.1316726e-10,7.868253e-06,-3.1826794e-08,-3.159604e-08,4.5335,0.0133
-2.8264845e-08,9.120657e-10,7.868305e-06,-3.183589e-08,-3.1580484e-08,4.5337,0.0135
-2.8125845e-08,9.295184e-10,7.868366e-06,-3.1844074e-08,-3.150493e-08,4.5339,0.0137
-2.7986772e-08,9.0328417e-10,7.868387e-06,-3.185317e-08,-3.1270485e-08,4.5341,0.0139
-2.8119947e-08,8.941583e-10,7.868398e-06,-3.1861354e-08,-3.1370487e-08,4.5343,0.0141
-2.8003809e-08,9.261056e-10,7.868435e-06,-3.186954e-08,-3.1370487e-08,4.5345,0.0143
-2.8122582e-08,9.05048e-10,7.8684725e-06,-3.1878635e-08,-3.1412707e-08,4.5347,0.0145
-2.792868e-08,9.2079205e-10,7.868512e-06,-3.188682e-08,-3.127604e-08,4.5349,0.0147
-2.7986598e-08,9.262557e-10,7.868547e-06,-3.1895915e-08,-3.135382e-08,4.5351,0.0149
-2.8020802e-08,9.1226215e-10,7.868586e-06,-3.19041e-08,-3.133715e-08,4.5353,0.0151
-2.835356e-08,8.635178e-10,7.868648e-06,-3.1912286e-08,-3.149271e-08,4.5355,0.0153
-2.7994808e-08,8.775378e-10,7.868703e-06,-3.192138e-08,-3.118493e-08,4.5357,0.0155
-2.7991627e-08,8.8146945e-10,7.86871e-06,-3.1929567e-08,-3.1196038e-08,4.5359,0.0157
-2.7875066e-08,8.939706e-10,7.868737e-06,-3.1937752e-08,-3.1124923e-08,4.5361,0.0159
-2.816914e-08,8.855158e-10,7.8687945e-06,-3.1946847e-08,-3.138826e-08,4.5363,0.0161
-2.7751543e-08,9.004409e-10,7.8688445e-06,-3.1955032e-08,-3.102492e-08,4.5365,0.0163
-2.7803567e-08,8.949949e-10,7.868856e-06,-3.1963218e-08,-3.1057148e-08,4.5367,0.0165
-2.793063e-08,8.9488456e-10,7.868876e-06,-3.1972313e-08,-3.118381e-08,4.5369,0.0167
-2.7664955e-08,8.863613e-10,7.868889e-06,-3.19805e-08,-3.0887147e-08,4.5371,0.0169
-2.7622857e-08,8.9977426e-10,7.868889e-06,-3.1989593e-08,-3.0893812e-08,4.5373,0.0171
-2.7830325e-08,8.8824653e-10,7.868896e-06,-3.199778e-08,-3.1059372e-08,4.5375,0.0173
-2.7973478e-08,9.103019e-10,7.868965e-06,-3.2005964e-08,-3.1282703e-08,4.5377,0.0175
-2.7687843e-08,8.9901264e-10,7.869017e-06,-3.201415e-08,-3.095603e-08,4.5379,0.0177
-2.785996e-08,8.9140106e-10,7.869055e-06,-3.2023245e-08,-3.1100477e-08,4.5381,0.0179
-2.7850996e-08,8.926461e-10,7.869095e-06,-3.203143e-08,-3.1096036e-08,4.5383,0.0181
-2.8051716e-08,8.731934e-10,7.869168e-06,-3.2039615e-08,-3.122604e-08,4.5385,0.0183
-2.7725548e-08,8.6418894e-10,7.869215e-06,-3.204871e-08,-3.0867138e-08,4.5387,0.0185
-2.7555942e-08,8.6836116e-10,7.869208e-06,-3.2056896e-08,-3.07127e-08,4.5389,0.0187
-2.7589088e-08,8.8399926e-10,7.869214e-06,-3.206508e-08,-3.0802696e-08,4.5391,0.0189
-2.7426342e-08,8.8689334e-10,7.869199e-06,-3.2074176e-08,-3.0650472e-08,4.5393,0.0191
-2.7824917e-08,8.817851e-10,7.869212e-06,-3.208236e-08,-3.1030478e-08,4.5395,0.0193
-2.7623697e-08,8.977102e-10,7.869259e-06,-3.2090547e-08,-3.0887147e-08,4.5397,0.0195
-2.77123e-08,8.941207e-10,7.869303e-06,-3.2098733e-08,-3.0962703e-08,4.5399,0.0197
-2.7407088e-08,8.851604e-10,7.869335e-06,-3.2107828e-08,-3.0624918e-08,4.5401,0.0199
-2.7172218e-08,9.2654046e-10,7.869285e-06,-3.2116013e-08,-3.0540477e-08,4.5403,0.0201
-2.7558961e-08,8.8953794e-10,7.869291e-06,-3.21242e-08,-3.07927e-08,4.5405,0.0203
-2.7533721e-08,9.0748287e-10,7.869326e-06,-3.2132384e-08,-3.0832698e-08,4.5407,0.0205
-2.7423633e-08,9.0384045e-10,7.869346e-06,-3.214148e-08,-3.070937e-08,4.5409,0.0207
-2.7598606e-08,8.966638e-10,7.869361e-06,-3.2149664e-08,-3.0858253e-08,4.5411,0.0209
-2.7435002e-08,8.780941e-10,7.869384e-06,-3.215785e-08,-3.062714e-08,4.5413,0.0211
-2.7499965e-08,8.82231e-10,7.869389e-06,-3.2166035e-08,-3.0707145e-08,4.5415,0.0213
-2.7401779e-08,8.8784474e-10,7.869398e-06,-3.217422e-08,-3.0629366e-08,4.5417,0.0215
-2.7569694e-08,8.7405216e-10,7.869416e-06,-3.2183316e-08,-3.074714e-08,4.5419,0.0217
-2.7642743e-08,8.567098e-10,7.869439e-06,-3.21915e-08,-3.0757146e-08,4.5421,0.0219
-2.7495705e-08,8.6384017e-10,7.869464e-06,-3.2199686e-08,-3.0636027e-08,4.5423,0.0221
-2.7505868e-08,8.674649e-10,7.869466e-06,-3.2207872e-08,-3.065937e-08,4.5425,0.0223
-2.7458428e-08,8.829595e-10,7.869479e-06,-3.2216057e-08,-3.0668257e-08,4.5427,0.0225
-2.7498249e-08,8.9431723e-10,7.869512e-06,-3.2224243e-08,-3.0749366e-08,4.5429,0.0227
-2.7433423e-08,8.8097274e-10,7.869529e-06,-3.223243e-08,-3.0636027e-08,4.5431,0.0229
-2.7303985e-08,8.8815383e-10,7.869528e-06,-3.2241523e-08,-3.0532696e-08,4.5433,0.0231
-2.7236824e-08,8.8095287e-10,7.8694975e-06,-3.224971e-08,-3.043936e-08,4.5435,0.0233
-2.767604e-08,8.637496e-10,7.869523e-06,-3.2257894e-08,-3.0816032e-08,4.5437,0.0235
-2.766128e-08,8.733104e-10,7.869585e-06,-3.226608e-08,-3.083603e-08,4.5439,0.0237
-2.7162645e-08,8.7140534e-10,7.869583e-06,-3.2274265e-08,-3.033047e-08,4.5441,0.0239
-2.7683473e-08,8.415331e-10,7.869582e-06,-3.228245e-08,-3.0742704e-08,4.5443,0.0241
-2.7519947e-08,8.605355e-10,7.86961e-06,-3.2290636e-08,-3.064826e-08,4.5445,0.0243
-2.7475973e-08,8.643788e-10,7.869631e-06,-3.229882e-08,-3.0618256e-08,4.5447,0.0245
-2.7592236e-08,8.6876734e-10,7.869639e-06,-3.2307007e-08,-3.075047e-08,4.5449,0.0247
-2.7515464e-08,8.538202e-10,7.869683e-06,-3.2315192e-08,-3.061936e-08,4.5451,0.0249
-2.7300938e-08,8.636238e-10,7.869673e-06,-3.2323378e-08,-3.0440475e-08,4.5453,0.0251
-2.7573936e-08,8.5882684e-10,7.8696885e-06,-3.2331563e-08,-3.0696032e-08,4.5455,0.0253
-2.7515833e-08,8.644163e-10,7.869694e-06,-3.233975e-08,-3.0658253e-08,4.5457,0.0255
-2.7295753e-08,8.6443835e-10,7.8697085e-06,-3.2347934e-08,-3.043825e-08,4.5459,0.0257
-2.7521956e-08,8.4683777e-10,7.869693e-06,-3.235612e-08,-3.060047e-08,4.5461,0.0259
-2.7369746e-08,8.7250906e-10,7.869693e-06,-3.2364305e-08,-3.054158e-08,4.5463,0.0261
-2.7518064e-08,8.754164e-10,7.869715e-06,-3.237249e-08,-3.0700473e-08,4.5465,0.0263
-2.7385143e-08,8.5513147e-10,7.869702e-06,-3.2380676e-08,-3.049381e-08,4.5467,0.0265
-2.7254458e-08,8.6112706e-10,7.869689e-06,-3.238886e-08,-3.0384918e-08,4.5469,0.0267
-2.7342525e-08,8.796924e-10,7.869662e-06,-3.2397047e-08,-3.0540477e-08,4.5471,0.0269
-2.7518038e-08,8.567805e-10,7.869677e-06,-3.2405232e-08,-3.0632698e-08,4.5473,0.0271
-2.7442523e-08,8.558533e-10,7.869679e-06,-3.2413418e-08,-3.0553814e-08,4.5475,0.0273
-2.7286077e-08,8.857432e-10,7.869655e-06,-3.2420694e-08,-3.0506026e-08,4.5477,0.0275
-2.7417169e-08,8.7230156e-10,7.8696485e-06,-3.242888e-08,-3.0588254e-08,4.5479,0.0277
-2.7213815e-08,8.695554e-10,7.869632e-06,-3.2437065e-08,-3.0374913e-08,4.5481,0.0279
-2.7330602e-08,8.8908536e-10,7.869608e-06,-3.244525e-08,-3.05627e-08,4.5483,0.0281
-2.729787e-08,8.6293944e-10,7.8695775e-06,-3.2453435e-08,-3.043492e-08,4.5485,0.0283
-2.737213e-08,8.8133034e-10,7.869563e-06,-3.246162e-08,-3.0576036e-08,4.5487,0.0285
-2.7542367e-08,8.6903884e-10,7.869568e-06,-3.2468897e-08,-3.070159e-08,4.5489,0.0287
-2.7381637e-08,8.674053e-10,7.869557e-06,-3.2477082e-08,-3.053492e-08,4.5491,0.0289
-2.7215489e-08,8.7734797e-10,7.869525e-06,-3.2485268e-08,-3.0404916e-08,4.5493,0.0291
-2.745364e-08,8.653258e-10,7.869483e-06,-3.2493453e-08,-3.0599363e-08,4.5495,0.0293
-2.7595977e-08,8.567363e-10,7.869494e-06,-3.250073e-08,-3.0710478e-08,4.5497,0.0295
-2.7522846e-08,8.7196383e-10,7.869497e-06,-3.2508915e-08,-3.0692703e-08,4.5499,0.0297
-2.7529033e-08,8.751515e-10,7.869488e-06,-3.25171e-08,-3.0710478e-08,4.5501,0.0299
-2.724949e-08,8.7777624e-10,7.869473e-06,-3.2525286e-08,-3.0440475e-08,4.5503,0.0301
-2.7494456e-08,8.5501445e-10,7.869434e-06,-3.253256e-08,-3.0602695e-08,4.5505,0.0303
-2.7596675e-08,8.825246e-10,7.869433e-06,-3.2540747e-08,-3.0804923e-08,4.5507,0.0305
-2.728202e-08,8.877785e-10,7.8694175e-06,-3.2548932e-08,-3.0509366e-08,4.5509,0.0307
-2.7744468e-08,8.5562374e-10,7.8694065e-06,-3.255621e-08,-3.085492e-08,4.5511,0.0309
-2.7476029e-08,8.7414487e-10,7.869393e-06,-3.2564394e-08,-3.0653812e-08,4.5513,0.0311
-2.7601235e-08,8.730168e-10,7.869382e-06,-3.257167e-08,-3.077492e-08,4.5515,0.0313
-2.7540466e-08,8.606966e-10,7.869377e-06,-3.2579855e-08,-3.0669362e-08,4.5517,0.0315
-2.7511469e-08,8.7723095e-10,7.869351e-06,-3.258804e-08,-3.0700473e-08,4.5519,0.0317
-2.7479022e-08,8.7270996e-10,7.869328e-06,-3.2595317e-08,-3.0651588e-08,4.5521,0.0319
-2.7579716e-08,8.86273e-10,7.8693e-06,-3.2603502e-08,-3.080159e-08,4.5523,0.0321
-2.767462e-08,8.6994834e-10,7.869287e-06,-3.2610778e-08,-3.083715e-08,4.5525,0.0323
-2.7585763e-08,8.9133484e-10,7.869288e-06,-3.2618964e-08,-3.0826037e-08,4.5527,0.0325
-2.7612664e-08,8.7476515e-10,7.869273e-06,-3.262624e-08,-3.07927e-08,4.5529,0.0327
-2.761899e-08,8.748579e-10,7.869263e-06,-3.2634425e-08,-3.0799367e-08,4.5531,0.0329
-2.7422354e-08,8.61094e-10,7.869201e-06,-3.26417e-08,-3.0552695e-08,4.5533,0.0331
-2.7680837e-08,8.8382485e-10,7.869169e-06,-3.2649886e-08,-3.0893812e-08,4.5535,0.0333
-2.774831e-08,8.59456e-10,7.86914e-06,-3.2657162e-08,-3.0872695e-08,4.5537,0.0335
-2.7638428e-08,8.71955e-10,7.869122e-06,-3.2665348e-08,-3.0808252e-08,4.5539,0.0337
-2.773998e-08,8.706128e-10,7.869085e-06,-3.2672624e-08,-3.090492e-08,4.5541,0.0339
-2.7660516e-08,8.985844e-10,7.869074e-06,-3.26799e-08,-3.0927144e-08,4.5543,0.0341
-2.7652435e-08,8.858293e-10,7.869034e-06,-3.2688085e-08,-3.0872695e-08,4.5545,0.0343
-2.7650822e-08,8.8077184e-10,7.869004e-06,-3.269536e-08,-3.0852696e-08,4.5547,0.0345
-2.7692307e-08,8.8128177e-10,7.868966e-06,-3.2702637e-08,-3.0896036e-08,4.5549,0.0347
-2.7800041e-08,8.8862845e-10,7.8689345e-06,-3.2710822e-08,-3.1030478e-08,4.5551,0.0349
-2.7760002e-08,8.923084e-10,7.868917e-06,-3.27181e-08,-3.1003818e-08,4.5553,0.0351
-2.7493384e-08,9.216353e-10,7.8688745e-06,-3.2725374e-08,-3.084381e-08,4.5555,0.0353
-2.7688563e-08,9.0615176e-10,7.868823e-06,-3.273356e-08,-3.09827e-08,4.5557,0.0355
-2.7697935e-08,9.1946756e-10,7.868779e-06,-3.2740836e-08,-3.1040482e-08,4.5559,0.0357
-2.7557356e-08,8.957852e-10,7.8687235e-06,-3.2748112e-08,-3.081381e-08,4.5561,0.0359
-2.7934794e-08,9.078008e-10,7.868685e-06,-3.2755388e-08,-3.123493e-08,4.5563,0.0361
-2.7953881e-08,8.845158e-10,7.868678e-06,-3.2763573e-08,-3.1169368e-08,4.5565,0.0363
-2.7844088e-08,9.067721e-10,7.8686535e-06,-3.277085e-08,-3.1140484e-08,4.5567,0.0365
-2.7950295e-08,9.163748e-10,7.868631e-06,-3.2778125e-08,-3.1281598e-08,4.5569,0.0367
-2.7862521e-08,9.0720254e-10,7.868604e-06,-3.27854e-08,-3.1160482e-08,4.5571,0.0369
-2.7659592e-08,9.1503705e-10,7.868557e-06,-3.2792677e-08,-3.0986033e-08,4.5573,0.0371
-2.7981237e-08,9.118361e-10,7.868494e-06,-3.2799953e-08,-3.129604e-08,4.5575,0.0373
-2.7738107e-08,9.282844e-10,7.868452e-06,-3.280723e-08,-3.1112705e-08,4.5577,0.0375
-2.79677e-08,9.1189134e-10,7.868412e-06,-3.2814505e-08,-3.1282703e-08,4.5579,0.0377
-2.8132517e-08,9.142335e-10,7.86839e-06,-3.282269e-08,-3.1456036e-08,4.5581,0.0379
-2.7976297e-08,9.315339e-10,7.868372e-06,-3.2829966e-08,-3.1362706e-08,4.5583,0.0381
-2.7801189e-08,9.084873e-10,7.868311e-06,-3.2837242e-08,-3.1103816e-08,4.5585,0.0383
-2.807127e-08,9.148825e-10,7.868253e-06,-3.2844518e-08,-3.1397146e-08,4.5587,0.0385
-2.8013648e-08,9.1942337e-10,7.8682115e-06,-3.2851794e-08,-3.1356034e-08,4.5589,0.0387
-2.7988893e-08,9.149267e-10,7.868159e-06,-3.285907e-08,-3.131493e-08,4.5591,0.0389
-2.8028888e-08,9.247082e-10,7.868091e-06,-3.2865437e-08,-3.1390485e-08,4.5593,0.0391
-2.8198569e-08,9.006484e-10,7.868067e-06,-3.2872713e-08,-3.1472702e-08,4.5595,0.0393
-2.8031652e-08,9.273087e-10,7.867995e-06,-3.287999e-08,-3.1402703e-08,4.5597,0.0395
-2.8187738e-08,9.433618e-10,7.86797e-06,-3.2887264e-08,-3.1617148e-08,4.5599,0.0397
-2.8167978e-08,9.41768e-10,7.867916e-06,-3.289454e-08,-3.1591593e-08,4.5601,0.0399
-2.8491108e-08,9.072864e-10,7.867918e-06,-3.2901816e-08,-3.1789373e-08,4.5603,0.0401
-2.8363196e-08,9.201607e-10,7.8679e-06,-3.2909092e-08,-3.170826e-08,4.5605,0.0403
-2.836708e-08,9.242888e-10,7.867872e-06,-3.291637e-08,-3.1727154e-08,4.5607,0.0405
-2.8268001e-08,9.39013e-10,7.867838e-06,-3.2922735e-08,-3.16816e-08,4.5609,0.0407
-2.8520395e-08,9.331587e-10,7.867817e-06,-3.293001e-08,-3.1912712e-08,4.5611,0.0409
-2.8265498e-08,9.513155e-10,7.867793e-06,-3.2937287e-08,-3.1723822e-08,4.5613,0.0411
-2.8343191e-08,9.31472e-10,7.867735e-06,-3.2944563e-08,-3.172938e-08,4.5615,0.0413
-2.830819e-08,9.337635e-10,7.867681e-06,-3.295093e-08,-3.1702704e-08,4.5617,0.0415
-2.8594938e-08,9.184587e-10,7.867639e-06,-3.2958205e-08,-3.1933816e-08,4.5619,0.0417
-2.8411034e-08,9.293131e-10,7.8676e-06,-3.296548e-08,-3.1789373e-08,4.5621,0.0419
-2.8439175e-08,9.454149e-10,7.867542e-06,-3.2971847e-08,-3.187605e-08,4.5623,0.0421
-2.8680022e-08,9.27759e-10,7.867519e-06,-3.2979123e-08,-3.205271e-08,4.5625,0.0423
-2.8528426e-08,9.303374e-10,7.867483e-06,-3.29864e-08,-3.191049e-08,4.5627,0.0425
-2.857032e-08,9.472382e-10,7.867432e-06,-3.2992766e-08,-3.201382e-08,4.5629,0.0427
-2.854664e-08,9.399975e-10,7.867388e-06,-3.3000042e-08,-3.196382e-08,4.5631,0.0429
-2.8359821e-08,9.562383e-10,7.867302e-06,-3.300641e-08,-3.183604e-08,4.5633,0.0431
-2.8816297e-08,9.547658e-10,7.867238e-06,-3.3013684e-08,-3.228716e-08,4.5635,0.0433
-2.881725e-08,9.334125e-10,7.867238e-06,-3.302005e-08,-3.221049e-08,4.5637,0.0435
-2.8509954e-08,9.458122e-10,7.8671765e-06,-3.3027327e-08,-3.194827e-08,4.5639,0.0437
-2.872191e-08,9.464964e-10,7.867116e-06,-3.3033693e-08,-3.2162713e-08,4.5641,0.0439
-2.8855133e-08,9.410263e-10,7.867053e-06,-3.304097e-08,-3.2276052e-08,4.5643,0.0441
-2.8888367e-08,9.398298e-10,7.867035e-06,-3.3047336e-08,-3.2304936e-08,4.5645,0.0443
-2.8689191e-08,9.603862e-10,7.86697e-06,-3.305461e-08,-3.2180488e-08,4.5647,0.0445
-2.8834739e-08,9.622229e-10,7.866911e-06,-3.3060978e-08,-3.2332714e-08,4.5649,0.0447
-2.896014e-08,9.500396e-10,7.866876e-06,-3.3067344e-08,-3.2413823e-08,4.5651,0.0449
-2.8989723e-08,9.55044e-10,7.866833e-06,-3.307462e-08,-3.24616e-08,4.5653,0.0451
-2.9170174e-08,9.1579866e-10,7.8668e-06,-3.3080987e-08,-3.2499383e-08,4.5655,0.0453
-2.9005188e-08,9.440683e-10,7.866752e-06,-3.3087353e-08,-3.2437164e-08,4.5657,0.0455
-2.8880205e-08,9.509402e-10,7.866698e-06,-3.309463e-08,-3.2337162e-08,4.5659,0.0457
-2.9223031e-08,9.471057e-10,7.8666435e-06,-3.3100996e-08,-3.266605e-08,4.5661,0.0459
-2.8987072e-08,9.539403e-10,7.866589e-06,-3.3107362e-08,-3.245494e-08,4.5663,0.0461
-2.8866216e-08,9.77404e-10,7.866496e-06,-3.311373e-08,-3.241938e-08,4.5665,0.0463
-2.9280976e-08,9.709007e-10,7.866462e-06,-3.3120095e-08,-3.2810497e-08,4.5667,0.0465
-2.9057043e-08,1.0031592e-09,7.866415e-06,-3.312737e-08,-3.2703834e-08,4.5669,0.0467
-2.9206404e-08,9.898854e-10,7.866384e-06,-3.3133738e-08,-3.280494e-08,4.5671,0.0469
-2.9264903e-08,9.502581e-10,7.866343e-06,-3.3140104e-08,-3.271938e-08,4.5673,0.0471
-2.8964434e-08,9.879803e-10,7.866264e-06,-3.314647e-08,-3.2556045e-08,4.5675,0.0473
-2.9191476e-08,9.915476e-10,7.866184e-06,-3.3152837e-08,-3.2796056e-08,4.5677,0.0475
-2.9157578e-08,9.956758e-10,7.866127e-06,-3.3159203e-08,-3.2777162e-08,4.5679,0.0477
-2.9186516e-08,9.990245e-10,7.866072e-06,-3.316557e-08,-3.2818278e-08,4.5681,0.0479
-2.9204687e-08,9.952474e-10,7.865995e-06,-3.3171936e-08,-3.2822715e-08,4.5683,0.0481
-2.9405758e-08,1.0007618e-09,7.865935e-06,-3.3178303e-08,-3.3043833e-08,4.5685,0.0483
-2.9405241e-08,1.0207709e-09,7.865903e-06,-3.318467e-08,-3.3116056e-08,4.5687,0.0485
-2.9320839e-08,1.0106714e-09,7.865858e-06,-3.3191036e-08,-3.299494e-08,4.5689,0.0487
-2.9296459e-08,1.0066802e-09,7.865787e-06,-3.3197402e-08,-3.295605e-08,4.5691,0.0489
-2.9204786e-08,1.0303692e-09,7.865701e-06,-3.320377e-08,-3.2950496e-08,4.5693,0.0491
-2.9554274e-08,1.0170644e-09,7.865648e-06,-3.3210135e-08,-3.3251613e-08,4.5695,0.0493
-2.9599558e-08,1.0039959e-09,7.865609e-06,-3.3215592e-08,-3.324939e-08,4.5697,0.0495
-2.9562274e-08,1.0249497e-09,7.86558e-06,-3.322196e-08,-3.328828e-08,4.5699,0.0497
-2.9533936e-08,1.0104331e-09,7.865514e-06,-3.3228325e-08,-3.320717e-08,4.5701,0.0499
