tipSampleSeparation,vDeflection,height,smoothedMeasuredHeight,measuredHeight,seriesTime,time
-2.8838478e-08,8.9902336e-10,7.867893e-06,-3.2297002e-08,-3.21067e-08,4.82366,0.00346
-2.8515762e-08,8.7165003e-10,7.867932e-06,-3.229973e-08,-3.1684475e-08,4.8237,0.0035
-2.8414782e-08,8.8720203e-10,7.867962e-06,-3.230246e-08,-3.164003e-08,4.82374,0.00354
-2.8420324e-08,9.16242e-10,7.867995e-06,-3.2305188e-08,-3.1751142e-08,4.82378,0.00358
-2.8822928e-08,9.2163943e-10,7.868042e-06,-3.2308826e-08,-3.217337e-08,4.82382,0.00362
-2.8415e-08,9.421584e-10,7.86809e-06,-3.2311554e-08,-3.1840035e-08,4.82386,0.00366
-2.7981e-08,9.240015e-10,7.868119e-06,-3.2314283e-08,-3.134003e-08,4.8239,0.0037
-2.807954e-08,9.39686e-10,7.868144e-06,-3.231701e-08,-3.1495585e-08,4.82394,0.00374
-2.8600333e-08,9.30911e-10,7.868182e-06,-3.231974e-08,-3.198448e-08,4.82398,0.00378
-2.8507277e-08,9.259441e-10,7.868231e-06,-3.2323378e-08,-3.1873366e-08,4.82402,0.00382
-2.8383342e-08,9.1418906e-10,7.86827e-06,-3.2326106e-08,-3.1706698e-08,4.82406,0.00386
-2.8308078e-08,9.257234e-10,7.868309e-06,-3.2328835e-08,-3.1673366e-08,4.8241,0.0039
-2.8196762e-08,8.9215796e-10,7.8683415e-06,-3.2332473e-08,-3.144003e-08,4.82414,0.00394
-2.827094e-08,8.8397906e-10,7.868371e-06,-3.23352e-08,-3.1484475e-08,4.82418,0.00398
-2.8296997e-08,8.9820656e-10,7.868405e-06,-3.233884e-08,-3.156225e-08,4.82422,0.00402
-2.8109602e-08,8.886259e-10,7.868435e-06,-3.2341568e-08,-3.134003e-08,4.82426,0.00406
-2.8213265e-08,8.784492e-10,7.8684625e-06,-3.2345206e-08,-3.1406696e-08,4.8243,0.0041
-2.7864266e-08,9.652822e-10,7.868491e-06,-3.2347934e-08,-3.137336e-08,4.82434,0.00414
-2.8204964e-08,9.112972e-10,7.868523e-06,-3.2351572e-08,-3.1517807e-08,4.82438,0.00418
-2.7944461e-08,9.2182706e-10,7.868553e-06,-3.23543e-08,-3.1295585e-08,4.82442,0.00422
-2.8154153e-08,9.0082247e-10,7.868582e-06,-3.235794e-08,-3.1428918e-08,4.82446,0.00426
-2.814851e-08,8.901491e-10,7.8686135e-06,-3.2361577e-08,-3.1384474e-08,4.8245,0.0043
-2.815278e-08,8.73692e-10,7.868642e-06,-3.2364305e-08,-3.1328916e-08,4.82454,0.00434
-2.8063914e-08,8.5229007e-10,7.868668e-06,-3.2367943e-08,-3.1162248e-08,4.82458,0.00438
-2.8056668e-08,8.7567875e-10,7.868692e-06,-3.237158e-08,-3.1240027e-08,4.82462,0.00442
-2.7980988e-08,8.9955315e-10,7.86872e-06,-3.237431e-08,-3.125114e-08,4.82466,0.00446
-2.7806596e-08,8.833389e-10,7.86874e-06,-3.2377947e-08,-3.10178e-08,4.8247,0.0045
-2.8022043e-08,8.821468e-10,7.86876e-06,-3.2381585e-08,-3.1228918e-08,4.82474,0.00454
-2.8264768e-08,8.42886e-10,7.868788e-06,-3.2385223e-08,-3.1328916e-08,4.82478,0.00458
-2.8024822e-08,8.7221297e-10,7.868816e-06,-3.2387952e-08,-3.1195583e-08,4.82482,0.00462
-2.8081468e-08,8.658001e-10,7.868841e-06,-3.239159e-08,-3.1228918e-08,4.82486,0.00466
-2.8199567e-08,8.9444274e-10,7.868872e-06,-3.2395228e-08,-3.145114e-08,4.8249,0.0047
-2.8205125e-08,8.74575e-10,7.868905e-06,-3.2398866e-08,-3.1384474e-08,4.82494,0.00474
-2.8107813e-08,8.738355e-10,7.868936e-06,-3.2402504e-08,-3.1284472e-08,4.82498,0.00478
-2.7797938e-08,9.1322877e-10,7.868964e-06,-3.240614e-08,-3.1117803e-08,4.82502,0.00482
-2.7794766e-08,9.171582e-10,7.868986e-06,-3.240978e-08,-3.1128916e-08,4.82506,0.00486
-2.785746e-08,8.8157287e-10,7.869008e-06,-3.2413418e-08,-3.106225e-08,4.8251,0.0049
-2.799432e-08,8.8671637e-10,7.869031e-06,-3.2417056e-08,-3.1217805e-08,4.82514,0.00494
-2.8135098e-08,8.663299e-10,7.869059e-06,-3.2420694e-08,-3.1284472e-08,4.82518,0.00498
-2.8082123e-08,8.9007185e-10,7.869088e-06,-3.242433e-08,-3.1317807e-08,4.82522,0.00502
-2.7958222e-08,9.180412e-10,7.869119e-06,-3.242797e-08,-3.1295585e-08,4.82526,0.00506
-2.805427e-08,8.671688e-10,7.869147e-06,-3.2431608e-08,-3.1206692e-08,4.8253,0.0051
-2.7928e-08,8.285481e-10,7.869169e-06,-3.2435246e-08,-3.0940026e-08,4.82534,0.00514
-2.815053e-08,8.406895e-10,7.869186e-06,-3.2438884e-08,-3.1206692e-08,4.82538,0.00518
-2.8035343e-08,8.9682684e-10,7.869218e-06,-3.244252e-08,-3.1295585e-08,4.82542,0.00522
-2.7757036e-08,8.6640717e-10,7.86924e-06,-3.244707e-08,-3.090669e-08,4.82546,0.00526
-2.7596286e-08,8.8311813e-10,7.869251e-06,-3.2450707e-08,-3.080669e-08,4.8255,0.0053
-2.7423441e-08,8.817605e-10,7.869257e-06,-3.2454345e-08,-3.062891e-08,4.82554,0.00534
-2.7567122e-08,8.483496e-10,7.869259e-06,-3.2457983e-08,-3.0651133e-08,4.82558,0.00538
-2.7787744e-08,8.824117e-10,7.869269e-06,-3.246162e-08,-3.099558e-08,4.82562,0.00542
-2.7690378e-08,8.9391294e-10,7.869286e-06,-3.246617e-08,-3.0940026e-08,4.82566,0.00546
-2.7371648e-08,8.532172e-10,7.869292e-06,-3.2469806e-08,-3.0473352e-08,4.8257,0.0055
-2.738456e-08,8.5577795e-10,7.869285e-06,-3.2473444e-08,-3.0495578e-08,4.82574,0.00554
-2.7653336e-08,8.7353746e-10,7.869288e-06,-3.2477992e-08,-3.082891e-08,4.82578,0.00558
-2.7586397e-08,9.011205e-10,7.869299e-06,-3.248163e-08,-3.0862246e-08,4.82582,0.00562
-2.7842088e-08,8.552371e-10,7.869309e-06,-3.2485268e-08,-3.0951135e-08,4.82586,0.00566
-2.8017022e-08,8.5296337e-10,7.869328e-06,-3.2489815e-08,-3.1117803e-08,4.8259,0.0057
-2.7703216e-08,8.567603e-10,7.869342e-06,-3.2493453e-08,-3.08178e-08,4.82594,0.00574
-2.7878501e-08,8.6355945e-10,7.86935e-06,-3.2498e-08,-3.10178e-08,4.82598,0.00578
-2.7604052e-08,8.9626395e-10,7.869366e-06,-3.250164e-08,-3.0862246e-08,4.82602,0.00582
-2.7598892e-08,8.487801e-10,7.86937e-06,-3.2505277e-08,-3.068447e-08,4.82606,0.00586
-2.7427056e-08,8.777097e-10,7.86937e-06,-3.2509824e-08,-3.0617798e-08,4.8261,0.0059
-2.7524672e-08,8.9364804e-10,7.869368e-06,-3.2513462e-08,-3.0773357e-08,4.82614,0.00594
-2.7661923e-08,9.0785346e-10,7.869376e-06,-3.251801e-08,-3.0962248e-08,4.82618,0.00598
-2.7758682e-08,8.9957525e-10,7.86939e-06,-3.2521648e-08,-3.1028915e-08,4.82622,0.00602
-2.7799056e-08,8.823565e-10,7.869401e-06,-3.2526195e-08,-3.1006692e-08,4.82626,0.00606
-2.7887223e-08,8.825552e-10,7.869416e-06,-3.2530743e-08,-3.109558e-08,4.8263,0.0061
-2.7845829e-08,8.450383e-10,7.8694275e-06,-3.253438e-08,-3.0917803e-08,4.82634,0.00614
-2.733317e-08,8.974229e-10,7.869429e-06,-3.2538928e-08,-3.0595576e-08,4.82638,0.00618
-2.7054078e-08,9.2223545e-10,7.869415e-06,-3.2542566e-08,-3.0406685e-08,4.82642,0.00622
-2.7466506e-08,8.6074486e-10,7.8694065e-06,-3.2547113e-08,-3.0595576e-08,4.82646,0.00626
-2.7747243e-08,8.3547974e-10,7.869403e-06,-3.255166e-08,-3.0784467e-08,4.8265,0.0063
-2.7527593e-08,8.653365e-10,7.869401e-06,-3.25553e-08,-3.0673355e-08,4.82654,0.00634
-2.7603194e-08,8.384268e-10,7.869394e-06,-3.2559846e-08,-3.0651133e-08,4.82658,0.00638
-2.7529495e-08,8.8620866e-10,7.869388e-06,-3.2563484e-08,-3.0751135e-08,4.82662,0.00642
-2.7692392e-08,8.5056817e-10,7.869386e-06,-3.2568032e-08,-3.0784467e-08,4.82666,0.00646
-2.7635222e-08,8.9380253e-10,7.869385e-06,-3.257258e-08,-3.088447e-08,4.8267,0.0065
-2.790825e-08,8.400935e-10,7.869386e-06,-3.2577127e-08,-3.0962248e-08,4.82674,0.00654
-2.7435512e-08,8.8455304e-10,7.869384e-06,-3.2580765e-08,-3.0651133e-08,4.82678,0.00658
-2.7703456e-08,8.5669405e-10,7.869374e-06,-3.2585312e-08,-3.08178e-08,4.82682,0.00662
-2.7438588e-08,8.9593283e-10,7.869372e-06,-3.258986e-08,-3.0695578e-08,4.82686,0.00666
-2.7035133e-08,8.9688207e-10,7.86935e-06,-3.2594407e-08,-3.0295574e-08,4.8269,0.0067
-2.744276e-08,8.611643e-10,7.869329e-06,-3.2598045e-08,-3.0573354e-08,4.82694,0.00674
-2.7659482e-08,9.024119e-10,7.869319e-06,-3.2602593e-08,-3.0940026e-08,4.82698,0.00678
-2.7825623e-08,8.719922e-10,7.869318e-06,-3.260714e-08,-3.099558e-08,4.82702,0.00682
-2.7683166e-08,8.867274e-10,7.869315e-06,-3.2611688e-08,-3.090669e-08,4.82706,0.00686
-2.784874e-08,8.961977e-10,7.869313e-06,-3.2616235e-08,-3.1106694e-08,4.8271,0.0069
-2.7697862e-08,8.7351537e-10,7.869313e-06,-3.2619873e-08,-3.087336e-08,4.82714,0.00694
-2.7361812e-08,8.956569e-10,7.8692965e-06,-3.262442e-08,-3.0617798e-08,4.82718,0.00698
-2.7261612e-08,8.9571206e-10,7.869274e-06,-3.2628968e-08,-3.05178e-08,4.82722,0.00702
-2.7403635e-08,8.3830537e-10,7.869249e-06,-3.2633515e-08,-3.045113e-08,4.82726,0.00706
-2.7287516e-08,9.374894e-10,7.869226e-06,-3.2638063e-08,-3.0695578e-08,4.8273,0.0071
-2.7930461e-08,8.8594376e-10,7.869214e-06,-3.264261e-08,-3.115114e-08,4.82734,0.00714
-2.7757393e-08,9.060433e-10,7.869212e-06,-3.2647158e-08,-3.1051137e-08,4.82738,0.00718
-2.751652e-08,9.020035e-10,7.869198e-06,-3.2651705e-08,-3.079558e-08,4.82742,0.00722
-2.7687408e-08,8.9472973e-10,7.869185e-06,-3.2656253e-08,-3.0940026e-08,4.82746,0.00726
-2.7351108e-08,9.261097e-10,7.869167e-06,-3.26608e-08,-3.07178e-08,4.8275,0.0073
-2.7526555e-08,8.5950863e-10,7.869141e-06,-3.2665348e-08,-3.0651133e-08,4.82754,0.00734
-2.760793e-08,9.0742297e-10,7.869119e-06,-3.2669895e-08,-3.090669e-08,4.82758,0.00738
-2.7504042e-08,9.054362e-10,7.869098e-06,-3.2674443e-08,-3.079558e-08,4.82762,0.00742
-2.7998624e-08,8.763631e-10,7.869084e-06,-3.267808e-08,-3.118447e-08,4.82766,0.00746
-2.8014627e-08,8.7807395e-10,7.8690755e-06,-3.2682628e-08,-3.1206692e-08,4.8277,0.0075
-2.7218277e-08,9.412533e-10,7.869056e-06,-3.2687176e-08,-3.064002e-08,4.82774,0.00754
-2.7677387e-08,8.8831686e-10,7.869027e-06,-3.2692633e-08,-3.090669e-08,4.82778,0.00758
-2.7677178e-08,9.311649e-10,7.869008e-06,-3.269718e-08,-3.106225e-08,4.82782,0.00762
-2.7677189e-08,9.2199265e-10,7.868991e-06,-3.2701728e-08,-3.1028915e-08,4.82786,0.00766
-2.8038421e-08,8.715286e-10,7.868971e-06,-3.2706275e-08,-3.1206692e-08,4.8279,0.0077
-2.8065234e-08,8.9166124e-10,7.868961e-06,-3.2710822e-08,-3.1306694e-08,4.82794,0.00774
-2.8087925e-08,8.6708046e-10,7.868947e-06,-3.271537e-08,-3.1240027e-08,4.82798,0.00778
-2.7655604e-08,9.615515e-10,7.868931e-06,-3.2719917e-08,-3.115114e-08,4.82802,0.00782
-2.7740962e-08,8.922242e-10,7.868907e-06,-3.2724465e-08,-3.098447e-08,4.82806,0.00786
-2.754675e-08,9.1508306e-10,7.868875e-06,-3.2729012e-08,-3.087336e-08,4.8281,0.0079
-2.7980875e-08,8.934714e-10,7.86885e-06,-3.273356e-08,-3.1228918e-08,4.82814,0.00794
-2.7820796e-08,9.19167e-10,7.86883e-06,-3.2738107e-08,-3.1162248e-08,4.82818,0.00798
-2.816664e-08,8.545969e-10,7.868806e-06,-3.2742655e-08,-3.1273363e-08,4.82822,0.00802
-2.8026774e-08,8.839018e-10,7.868785e-06,-3.2747202e-08,-3.1240027e-08,4.82826,0.00806
-2.7633972e-08,9.0025953e-10,7.868755e-06,-3.275266e-08,-3.090669e-08,4.8283,0.0081
-2.7759883e-08,9.023015e-10,7.868718e-06,-3.2757207e-08,-3.1040027e-08,4.82834,0.00814
-2.7885305e-08,8.7697016e-10,7.868684e-06,-3.2761754e-08,-3.107336e-08,4.82838,0.00818
-2.8009836e-08,8.579965e-10,7.868654e-06,-3.27663e-08,-3.1128916e-08,4.82842,0.00822
-2.779071e-08,8.8465235e-10,7.868617e-06,-3.277085e-08,-3.1006692e-08,4.82846,0.00826
-2.7917563e-08,9.047739e-10,7.86858e-06,-3.2775397e-08,-3.1206692e-08,4.8285,0.0083
-2.8099908e-08,9.126879e-10,7.8685525e-06,-3.2779944e-08,-3.141781e-08,4.82854,0.00834
-2.8052918e-08,8.9199237e-10,7.868524e-06,-3.27854e-08,-3.1295585e-08,4.82858,0.00838
-2.818403e-08,9.0788654e-10,7.868496e-06,-3.278995e-08,-3.1484475e-08,4.82862,0.00842
-2.787841e-08,9.430524e-10,7.868469e-06,-3.2794496e-08,-3.1306694e-08,4.82866,0.00846
-2.791005e-08,9.1601027e-10,7.8684325e-06,-3.2799043e-08,-3.1240027e-08,4.8287,0.0085
-2.7810819e-08,9.096857e-10,7.868392e-06,-3.280359e-08,-3.1117803e-08,4.82874,0.00854
-2.7839354e-08,8.957231e-10,7.868345e-06,-3.2809048e-08,-3.109558e-08,4.82878,0.00858
-2.7989087e-08,9.034384e-10,7.868304e-06,-3.2813595e-08,-3.1273363e-08,4.82882,0.00862
-2.780629e-08,9.048181e-10,7.868262e-06,-3.2818143e-08,-3.109558e-08,4.82886,0.00866
-2.7641677e-08,9.68439e-10,7.868211e-06,-3.282269e-08,-3.1162248e-08,4.8289,0.0087
-2.7955403e-08,9.646641e-10,7.8681705e-06,-3.2827238e-08,-3.1462253e-08,4.82894,0.00874
-2.7920581e-08,9.314519e-10,7.868132e-06,-3.2832695e-08,-3.1306694e-08,4.82898,0.00878
-2.7687918e-08,9.404365e-10,7.868082e-06,-3.2837242e-08,-3.1106694e-08,4.82902,0.00882
-2.8206387e-08,8.9562374e-10,7.868031e-06,-3.284179e-08,-3.1462253e-08,4.82906,0.00886
-2.8170945e-08,9.145422e-10,7.867996e-06,-3.2846337e-08,-3.1495585e-08,4.8291,0.0089
-2.816397e-08,9.1034796e-10,7.8679495e-06,-3.2850885e-08,-3.1473363e-08,4.82914,0.00894
-2.8486621e-08,9.591342e-10,7.867916e-06,-3.285634e-08,-3.1973368e-08,4.82918,0.00898
-2.8862015e-08,9.0783137e-10,7.867895e-06,-3.286089e-08,-3.216226e-08,4.82922,0.00902
-2.8612012e-08,9.246417e-10,7.867873e-06,-3.2865437e-08,-3.1973368e-08,4.82926,0.00906
-2.7923864e-08,9.733396e-10,7.867836e-06,-3.2869984e-08,-3.1462253e-08,4.8293,0.0091
-2.7871133e-08,9.939579e-10,7.867784e-06,-3.287544e-08,-3.1484475e-08,4.82934,0.00914
-2.8264658e-08,9.407235e-10,7.867738e-06,-3.287999e-08,-3.1684475e-08,4.82938,0.00918
-2.8359477e-08,9.482621e-10,7.867698e-06,-3.2884536e-08,-3.18067e-08,4.82942,0.00922
-2.8393512e-08,9.664081e-10,7.8676585e-06,-3.2889993e-08,-3.19067e-08,4.82946,0.00926
-2.8897626e-08,8.796965e-10,7.867622e-06,-3.289454e-08,-3.2095592e-08,4.8295,0.0093
-2.8883312e-08,9.447633e-10,7.867597e-06,-3.2899088e-08,-3.2317818e-08,4.82954,0.00934
-2.8711817e-08,9.2163943e-10,7.867568e-06,-3.2903635e-08,-3.2062257e-08,4.82958,0.00938
-2.8608268e-08,9.378979e-10,7.867528e-06,-3.2909092e-08,-3.2017812e-08,4.82962,0.00942
-2.8690273e-08,9.2450925e-10,7.867492e-06,-3.291364e-08,-3.2051148e-08,4.82966,0.00946
-2.8678112e-08,9.30911e-10,7.86745e-06,-3.2918187e-08,-3.2062257e-08,4.8297,0.0095
-2.8677242e-08,9.1892416e-10,7.86741e-06,-3.2922735e-08,-3.2017812e-08,4.82974,0.00954
-2.8548719e-08,9.573351e-10,7.867366e-06,-3.292819e-08,-3.2028925e-08,4.82978,0.00958
-2.8668497e-08,9.54951e-10,7.867324e-06,-3.293274e-08,-3.2140036e-08,4.82982,0.00962
-2.8682406e-08,9.2973e-10,7.867279e-06,-3.2937287e-08,-3.2062257e-08,4.82986,0.00966
-2.8575569e-08,9.805141e-10,7.867235e-06,-3.2942744e-08,-3.2140036e-08,4.8299,0.0097
-2.8599834e-08,9.830087e-10,7.86719e-06,-3.294729e-08,-3.217337e-08,4.82994,0.00974
-2.8477439e-08,9.922251e-10,7.867142e-06,-3.295184e-08,-3.208448e-08,4.82998,0.00978
-2.8779972e-08,9.884723e-10,7.867098e-06,-3.2956386e-08,-3.237337e-08,4.83002,0.00982
-2.8632087e-08,9.802492e-10,7.8670555e-06,-3.2961843e-08,-3.2195594e-08,4.83006,0.00986
-2.8665799e-08,9.648627e-10,7.8670055e-06,-3.296639e-08,-3.217337e-08,4.8301,0.0099
-2.8773561e-08,9.474455e-10,7.866955e-06,-3.2970938e-08,-3.2217816e-08,4.83014,0.00994
